L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
58253,2260,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
35050,80,6,7.178,3800,8,1966,6,27,27,27,0,0,0,64,64,1500,52,52,1500,3800.0,1966.0,0,0,0,0,30400000,15728000,9,1,0,1,3,29200,26847,0,0,0,0,0,0,1,xss
55821,617,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
36073,3914,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
47886,6543,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
36882,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,19240,1,16,0,1,xss
45811,3971,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
4141,12092,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
59138,80,6,7.0,3707,8,642,6,27,27,27,4294963,4,0,64,64,1500,52,52,1500,3707.0,642.0,0,0,0,0,5928000,5136000,10,0,2,0,2,29200,5792,0,0,0,0,0,0,1,xss
48736,80,6,7.0,488,6,323,4,27,27,27,0,0,0,64,64,220,52,52,220,488.0,323.0,0,0,0,0,3904000,2584000,8,2,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
44782,443,6,0.0,826,7,4731,15,27,26,27,4294874,0,93,64,64,1406,52,52,1406,826.0,4731.0,0,0,2632,8,6608000,400000,9,3,9,0,1,29200,28960,0,0,0,0,0,0,1,ddos
44616,15121,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
25108,48908,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
48338,80,6,7.0,500,5,3812,7,27,27,27,0,0,0,64,64,1500,52,52,1500,500.0,3812.0,0,0,0,0,4000000,30496000,8,0,1,1,2,29200,28960,0,0,0,0,0,0,1,injection
45754,21,6,1.0,56,2,80,2,29,25,4,0,0,0,64,64,105,40,40,105,1162.0,939.0,0,0,0,0,5328000,4808000,34,0,0,0,0,229,0,0,0,0,0,0,0,1,password
57418,443,6,0.0,1071,8,2215,8,31,30,27,0,0,0,64,64,1408,52,52,1408,1071.0,2215.0,0,0,0,0,8568000,17720000,11,1,3,0,1,29200,28960,0,0,0,0,0,0,1,injection
3357,15884,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
702,48854,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,scanning
35232,80,6,7.0,1572,18,1997,14,27,27,27,4294529,438,438,64,64,507,40,40,507,1572.0,1997.0,303,1,0,0,24000,32000,26,0,6,0,0,29200,65535,12032,47,0,0,0,0,1,password
60835,53,17,0.0,67,1,67,1,0,0,0,0,0,0,0,0,67,67,67,67,67.0,67.0,0,0,0,0,536000,536000,2,0,0,0,0,0,0,0,0,10008,1,0,0,1,dos
14431,34048,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
41680,80,6,7.0,300,6,627,4,27,19,25,4294952,15,15,64,64,507,40,40,507,300.0,627.0,0,0,0,0,144000,312000,9,0,1,0,0,29200,1025,0,0,0,0,0,0,1,password
58654,443,6,91.0,336,6,232,4,19,18,19,4294482,485,485,64,64,60,52,52,60,336.0,232.0,0,0,0,0,0,0,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
48248,53,17,0.0,59,1,134,1,0,0,0,0,0,0,0,0,134,59,59,134,59.0,134.0,0,0,0,0,472000,1072000,1,1,0,0,0,0,0,0,0,17520,1,1585,0,0,Benign
55366,23,6,77.0,88,2,48,1,22,6,18,0,0,0,64,64,48,40,40,48,88.0,48.0,0,0,0,0,704000,384000,3,0,0,0,0,4096,5840,0,0,0,0,0,0,1,scanning
20578,11921,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
55426,443,6,91.0,164,3,112,2,19,18,19,4294905,62,62,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
33844,443,6,91.0,216,4,164,3,19,18,19,4294576,391,391,64,64,60,52,52,60,16452.0,11252.0,0,0,0,0,16000,8000,7,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
44406,80,6,7.0,422,5,769,5,27,27,27,0,0,0,64,64,553,52,52,553,422.0,769.0,0,0,0,0,3376000,6152000,8,1,0,1,0,29200,28960,0,0,0,0,0,0,1,password
47513,5061,6,100.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
60980,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,31159,28,0,0,1,xss
11420,36318,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
50733,5906,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
62322,5718,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
50717,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,14977,1,2861,0,1,xss
36074,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,3198,1,56,0,1,xss
47887,6667,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
33054,443,6,91.0,328,6,224,4,19,18,19,4294405,562,562,64,64,60,52,52,60,164164.0,112112.0,0,0,0,0,8000,16000,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
58996,32782,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
36324,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,32075,28,0,0,1,xss
48747,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,41561,1,43,0,1,xss
60764,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,60882,1,50,0,1,xss
46561,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,19232,1,2131,0,1,dos
60794,5061,6,100.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
43972,80,6,7.0,5091,9,694,7,27,27,27,0,0,0,64,64,1500,52,52,1500,5091.0,694.0,0,0,0,0,40728000,5552000,11,0,2,0,3,29200,5792,0,0,0,0,0,0,1,xss
37924,80,6,7.0,2167,7,1250,4,27,27,27,0,0,0,64,64,1500,52,52,1500,2167.0,1250.0,0,0,0,0,17336000,10000000,8,0,1,0,2,29200,28960,0,0,0,0,0,0,1,xss
47949,8045,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
41398,443,6,91.0,328,6,224,4,19,18,19,4294436,531,531,64,64,60,52,52,60,164164.0,112112.0,0,0,0,0,8000,8000,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
56792,80,6,7.178,658,6,815,4,27,27,27,4294965,2,2,64,64,651,52,52,651,658.0,815.0,0,0,0,0,1752000,2168000,8,0,1,1,0,29200,26847,0,0,0,0,0,0,1,xss
42161,58336,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
34274,33670,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
63976,5190,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
39622,22,6,92.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
9932,26953,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
55861,1096,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
52091,524,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
64284,5355,17,0.0,122,2,0,0,0,0,0,0,0,0,1,1,61,61,0,61,122.0,0.0,0,0,0,0,976000,0,2,0,0,0,0,0,0,0,0,43063,255,0,0,0,Benign
47674,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,15727,28,0,0,1,dos
50412,21,6,1.0,4,1,138,2,24,24,16,0,0,0,64,64,86,52,52,86,461.0,534.0,0,0,0,0,2752000,3200000,16,0,0,0,0,0,181,0,0,0,0,0,331,1,password
8357,2260,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
35060,5906,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
47568,80,6,7.0,661,10,2274,9,27,27,27,4294560,407,407,64,64,1500,40,40,1500,481180.0,2142132.0,0,0,0,0,2400000,8888000,16,0,2,0,1,29200,65535,0,0,0,0,0,0,1,password
26342,53,17,0.0,82,1,151,1,0,0,0,4294931,0,0,0,0,151,82,82,151,82.0,151.0,0,0,0,0,656000,1208000,1,1,0,0,0,0,0,0,0,46971,12,3600,0,0,Benign
56420,443,6,91.0,164,3,112,2,19,18,19,4294920,47,47,64,64,60,52,52,60,11252.0,6052.0,0,0,0,0,896000,480000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
47234,2382,6,0.0,44,1,40,1,22,2,20,4294951,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
45823,21193,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,scanning
44612,80,6,7.0,597,6,538,4,27,27,27,0,0,0,64,64,374,52,52,374,597.0,538.0,0,0,0,0,4776000,4304000,8,0,2,0,0,29200,5792,0,0,0,0,0,0,1,xss
44509,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,39597,28,0,0,1,xss
51347,53,17,0.0,138,2,234,2,0,0,0,0,0,0,64,64,117,69,69,117,138.0,234.0,0,0,0,0,1104000,1872000,4,0,0,0,0,0,0,0,0,33495,1,604800,0,0,Benign
57834,80,6,7.0,2630,12,4205,11,27,27,27,4294003,964,964,64,64,1500,40,40,1500,5262104.0,7333472.0,1884,2,0,0,10280000,16608000,16,0,3,1,3,29200,65535,23552,92,0,0,0,0,1,xss
55850,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,24950,28,0,0,1,xss
43802,80,6,7.0,514,4,164,3,27,27,18,0,0,0,64,64,350,52,52,350,514.0,164.0,0,0,0,0,4112000,1312000,6,0,1,0,0,29200,28960,0,0,0,0,0,0,1,injection
56300,443,6,91.0,328,6,224,4,19,18,19,4294780,187,187,64,64,60,52,52,60,328.0,224.0,0,0,0,0,8000,8000,10,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
28709,58235,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
41976,80,6,7.0,963,10,658,7,27,27,27,4294764,203,203,64,64,274,52,52,274,963.0,658.0,0,0,0,0,32000,24000,13,2,2,0,0,29200,28960,0,0,0,0,0,0,1,ddos
28973,12221,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
53888,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,17638,28,0,0,1,xss
49353,3945,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
41850,80,6,7.0,2920,7,1637,5,27,27,27,0,0,0,64,64,1500,52,52,1500,2920.0,1637.0,0,0,0,0,23360000,13096000,9,0,0,0,3,29200,26847,0,0,0,0,0,0,1,xss
37556,80,6,7.0,2848,7,590,5,27,27,27,0,0,0,64,64,1500,52,52,1500,2848.0,590.0,0,0,0,0,22784000,4720000,9,0,1,0,2,29200,5792,0,0,0,0,0,0,1,xss
13493,62824,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
37303,59746,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
44762,80,6,7.0,552,6,323,4,27,27,27,0,0,0,64,64,284,52,52,284,552.0,323.0,0,0,0,0,4416000,2584000,8,1,1,0,0,29200,28960,0,0,0,0,0,0,1,ddos
41176,80,6,7.0,422,5,769,5,27,27,27,0,0,0,64,64,553,52,52,553,422.0,769.0,0,0,0,0,3376000,6152000,8,1,0,1,0,29200,28960,0,0,0,0,0,0,1,password
21498,35465,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
57896,42141,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
41544,80,6,7.0,2929,7,1640,5,27,27,27,0,0,0,64,64,1500,52,52,1500,2929.0,1640.0,0,0,0,0,23432000,13120000,9,0,0,0,3,29200,26847,0,0,0,0,0,0,1,xss
53676,6059,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
52783,7921,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
63574,52343,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
80,45406,6,7.0,2956,5,571,5,27,27,25,0,0,0,128,128,1500,40,40,1500,2956.0,571.0,0,0,0,0,23648000,4568000,7,0,1,0,2,65535,271,0,0,0,0,0,0,0,Benign
80,41378,6,7.0,520,10,0,0,17,17,0,4294858,109,0,64,64,52,52,0,52,520.0,0.0,0,0,0,0,32000,0,10,0,0,0,0,229,0,0,0,0,0,0,0,0,Benign
33784,443,6,91.0,164,3,112,2,19,18,19,4294905,62,62,64,64,60,52,52,60,164.0,112.0,0,0,0,0,16000,8000,5,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
42064,44443,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
40702,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,63410,28,0,0,1,xss
22907,80,6,7.0,40,1,132,3,18,2,18,0,0,0,0,0,44,40,40,44,40.0,132.0,0,0,0,0,320000,1056000,4,0,0,0,0,37189,5840,0,0,0,0,0,0,0,Benign
45305,49138,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
50839,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,504,1,0,0,1,dos
53984,443,6,0.0,1102,10,4791,16,27,26,27,4294467,437,500,64,64,1406,52,52,1406,1102.0,4791.0,722,3,2632,8,16000,72000,13,2,10,0,1,29200,28960,53760,210,0,0,0,0,1,ddos
15942,53218,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
53,51793,17,5.0,68,1,0,0,0,0,0,0,0,0,0,0,68,68,0,68,68.0,0.0,0,0,0,0,544000,0,1,0,0,0,0,0,0,0,0,52836,28,0,0,0,Benign
47480,80,6,7.0,557,6,323,4,27,27,27,0,0,0,64,64,289,52,52,289,557.0,323.0,0,0,0,0,4456000,2584000,8,1,1,0,0,29200,28960,0,0,0,0,0,0,1,ddos
34854,80,6,7.0,2218,7,3511,7,27,27,27,4294964,3,3,64,64,1500,40,40,1500,2218.0,3511.0,0,0,0,0,4432000,7016000,9,0,2,0,3,29200,65535,0,0,0,0,0,0,1,password
35656,53,17,0.0,68,1,100,1,0,0,0,0,0,0,0,0,100,68,68,100,68.0,100.0,0,0,0,0,544000,800000,2,0,0,0,0,0,0,0,0,10036,1,21,0,1,xss
34882,443,6,0.0,351,5,223,4,31,30,27,0,0,0,64,64,135,52,52,135,351.0,223.0,0,0,0,0,2808000,1784000,8,1,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
64672,40674,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
52707,49942,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
52643,9197,6,7.0,344,5,2062,7,27,27,27,0,0,0,128,128,1500,40,40,1500,344.0,2062.0,0,0,0,0,2752000,16496000,9,1,1,0,1,64240,29200,0,0,0,0,0,0,0,Benign
46198,53,17,0.0,65,1,65,1,0,0,0,0,0,0,0,0,65,65,65,65,65.0,65.0,0,0,0,0,520000,520000,2,0,0,0,0,0,0,0,0,6923,28,0,0,1,xss
57480,41509,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
53320,61532,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
41141,27715,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
44542,12145,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
43109,443,6,91.0,112,2,112,2,19,18,19,4294920,0,47,64,64,60,52,52,60,112.0,112.0,0,0,0,0,896000,16000,4,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
34178,53,17,5.178,93,1,177,1,0,0,0,0,0,0,0,0,177,93,93,177,93.0,177.0,0,0,0,0,744000,1416000,1,1,0,0,0,0,0,0,0,14015,1,645,0,0,Benign
27630,40131,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
40991,1080,6,172.0,44,1,40,1,22,2,20,4294952,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
33744,1984,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
49509,49161,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
45514,443,6,91.0,216,4,112,2,19,18,19,4294514,453,63,64,64,60,52,52,60,16452.0,112.0,0,0,0,0,16000,8000,6,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
38926,443,6,91.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,1,scanning
47944,80,6,7.0,436,5,2239,6,27,27,27,0,0,0,64,64,1500,52,52,1500,436.0,2239.0,0,0,0,0,3488000,17912000,8,1,0,1,1,29200,28960,0,0,0,0,0,0,1,password
47810,5424,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
28173,53,17,0.0,73,1,1994,2,0,0,0,0,0,0,0,0,1994,73,73,1994,73.0,1994.0,0,0,0,0,584000,15952000,1,0,0,0,0,0,0,0,0,40061,1,600,0,0,Benign
60502,1215,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
39444,443,6,91.0,276,5,172,3,19,18,19,4294327,640,640,64,64,60,52,52,60,112164.0,60112.0,0,0,0,0,32000,448000,8,0,0,0,0,29200,28960,0,0,0,0,0,0,1,ddos
58892,60850,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,1,scanning
59532,80,6,7.0,656,6,741,4,27,27,27,0,0,0,64,64,577,52,52,577,656.0,741.0,0,0,0,0,5248000,5928000,8,0,1,1,0,29200,28960,0,0,0,0,0,0,1,xss
40466,23,6,77.0,44,1,40,1,22,2,20,4294921,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,1,scanning
49800,53,17,0.0,68,1,68,1,0,0,0,0,0,0,0,0,68,68,68,68,68.0,68.0,0,0,0,0,544000,544000,2,0,0,0,0,0,0,0,0,47700,28,0,0,1,xss
56763,53,17,0.0,118,1,167,1,0,0,0,0,0,0,0,0,167,118,118,167,118.0,167.0,0,0,0,0,944000,1336000,1,1,0,0,0,0,0,0,0,34942,12,86400,0,0,Benign
45342,58080,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
41995,53,17,0.0,138,2,234,2,0,0,0,0,0,0,64,64,117,69,69,117,138.0,234.0,0,0,0,0,1104000,1872000,4,0,0,0,0,0,0,0,0,3786,1,604800,0,0,Benign
59929,53,17,0.0,71,1,71,1,0,0,0,0,0,0,0,0,71,71,71,71,71.0,71.0,0,0,0,0,568000,568000,2,0,0,0,0,0,0,0,0,56519,1,0,0,1,dos
